Warning: Control callbacks may disable some MIP features.
Lazy constraint(s) or lazy constraint callback is present.
    Disabling dual reductions (CPX_PARAM_REDUCE) in presolve.
Clique table members: 111964.
MIP emphasis: balance optimality and feasibility.
MIP search method: traditional branch-and-cut.
Parallel mode: none, using 1 thread.
Root relaxation solution time = 38.21 sec. (4077.62 ticks)

        Nodes                                         Cuts/
   Node  Left     Objective  IInf  Best Integer    Best Bound    ItCnt     Gap         Variable B NodeID Parent  Depth

      0     0     1285.8815    10                   1285.8815    15512         
    104    83     1228.8219    12     1228.7518     1241.5153    26977    1.04%x_ENSMUSP0000003 D    104    103     75
    105    83     1228.8219     8     1228.7518     1241.5153    27049    1.04%x_ENSMUSP0000003 D    105    104     76
    106    83     1228.8066     7     1228.7518     1241.5153    27051    1.04%x_ENSMUSP0000010 U    106    105     77
    107    83     1228.8066     6     1228.7518     1241.5153    27052    1.04%x_ENSMUSP0000000 D    107    106     78

Zero-half cuts applied:  2
User cuts applied:  49380

Root node processing (before b&c):
  Real time             = 2101.35 sec. (500087.26 ticks)
Sequential b&c:
  Real time             = 9916.45 sec. (2285011.22 ticks)
                          ------------
Total (root+branch&cut) = 12017.80 sec. (2785098.48 ticks)
Solved in 12022.1s
	Command being timed: "timeout 12500s /home/hsoueidan/xheinz/build/xHeinz_git_user_cuts -n1 72h/mouse_MA_scores_0.01_corrected_ensp_induced.tsv -n2 72h/human_MA_scores_0.01_corrected_ensp_induced.tsv -e1 /home/hsoueidan/xheinz/data/Th17/STRING/mmu-no_UBC.txt -e2 /home/hsoueidan/xheinz/data/Th17/STRING/hsa-no_UBC_no_SUMO2.txt -t 12000 -rt 2000 -cog data/ensembl_cog_ALL.tsv -a 0.1"
	User time (seconds): 11510.99
	System time (seconds): 317.64
	Percent of CPU this job got: 98%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:20:43
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 62397872
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 0
	Minor (reclaiming a frame) page faults: 7199634
	Voluntary context switches: 605
	Involuntary context switches: 45214
	Swaps: 0
	File system inputs: 0
	File system outputs: 48
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
