Warning: Control callbacks may disable some MIP features.
Lazy constraint(s) or lazy constraint callback is present.
    Disabling dual reductions (CPX_PARAM_REDUCE) in presolve.
Clique table members: 78509.
MIP emphasis: balance optimality and feasibility.
MIP search method: traditional branch-and-cut.
Parallel mode: none, using 1 thread.
Root relaxation solution time = 9.33 sec. (3030.75 ticks)

        Nodes                                         Cuts/
   Node  Left     Objective  IInf  Best Integer    Best Bound    ItCnt     Gap         Variable B NodeID Parent  Depth

      0     0      731.6014    22                    731.6014    14843         
     36    38      684.1602   346      677.9213      687.1682    36583    1.36%x_ENSMUSP0000010 U     36     33     21
     37    39      684.1430   310      677.9213      687.1682    36660    1.36%x_ENSMUSP0000000 D     37     36     22
     38    40      684.1388   282      677.9213      687.1682    36683    1.36%x_ENSP0000028183 D     38     37     23
     39    41      683.5800   159      677.9213      687.1682    37109    1.36%x_ENSP0000028183 U     39     37     23
     40    42      684.1125   300      677.9213      687.1682    37163    1.36%x_ENSP0000035645 U     40     38     24
Elapsed time = 5257.26 sec. (3410919.58 ticks, tree = 4.42 MB, solutions = 6)
     41    43      683.4033    31      677.9213      687.1682    37773    1.36%x_ENSP0000035645 D     41     38     24
     42    44      684.0808   264      677.9213      687.1682    37880    1.36%mm_ENSMUSP000000 D     42     40     25
     43    45      684.0199   268      677.9213      687.1682    38045    1.36%mm_ENSMUSP000000 U     43     40     25
     44    46      683.5520   251      677.9213      687.1682    39514    1.36%x_ENSMUSP0000009 N     44     42     26
     45    47      684.0394   301      677.9213      687.1682    39700    1.36%x_ENSMUSP0000009 U     45     42     26
     46    48      684.0135   276      677.9213      687.1682    39867    1.36%x_ENSP0000033363 U     46     45     27
     47    49      683.4057   149      677.9213      687.1682    40367    1.36%x_ENSP0000033363 D     47     45     27
     48    50      683.9653   260      677.9213      687.1682    40578    1.36%x_ENSMUSP0000010 U     48     46     28
     49    51      683.8799   118      677.9213      687.1682    40939    1.36%x_ENSMUSP0000010 D     49     46     28
     50    52      683.6115   124      677.9213      687.1682    41420    1.36%x_ENSP0000028162 D     50     49     29
Elapsed time = 5639.53 sec. (3656129.93 ticks, tree = 4.74 MB, solutions = 6)
     51    53      683.6222   172      677.9213      687.1682    41744    1.36%x_ENSP0000028162 U     51     49     29
     52    54      683.5518   205      677.9213      687.1682    42014    1.36%x_ENSMUSP0000005 D     52     51     30
     53    55      683.3867   181      677.9213      687.1682    42326    1.36%x_ENSMUSP0000005 U     53     51     30
     54    56      682.9067   291      677.9213      687.1682    43877    1.36%z_ENSMUSP0000004 N     54     53     31
     55    57      682.8626   262      677.9213      687.1682    44643    1.36%z_ENSMUSP0000004 D     55     53     31
     56    58      682.9037   241      677.9213      687.1682    44994    1.36%mm_ENSMUSP000000 U     56     54     32
     57    59      682.7749   138      677.9213      687.1682    45580    1.36%mm_ENSMUSP000000 D     57     54     32
     58    60      682.9020   266      677.9213      687.1682    45971    1.36%x_ENSMUSP0000009 U     58     56     33
     59    61      682.1771    98      677.9213      687.1682    46694    1.36%x_ENSMUSP0000009 D     59     56     33
     60    62      682.9006   243      677.9213      687.1682    46733    1.36%x_ENSMUSP0000001 D     60     58     34
Elapsed time = 6031.17 sec. (3903566.61 ticks, tree = 5.09 MB, solutions = 6)
     61    63      682.8896   278      677.9213      687.1682    46864    1.36%z_ENSMUSP0000003 D     61     60     35
     62    64      682.3584   102      677.9213      687.1682    47220    1.36%z_ENSMUSP0000003 U     62     60     35
     63    65      682.8868   221      677.9213      687.1682    47253    1.36%x_ENSMUSP0000002 D     63     61     36
     64    66      682.1495   159      677.9213      687.1682    47705    1.36%x_ENSMUSP0000002 U     64     61     36
     65    67      682.8861   214      677.9213      687.1682    47714    1.36%x_ENSMUSP0000002 D     65     63     37
     66    68      682.7583    43      677.9213      687.1682    48087    1.36%z_ENSMUSP0000010 N     66     65     38
     67    69      682.1178   174      677.9213      687.1682    48470    1.36%z_ENSMUSP0000010 U     67     65     38
     68    70      681.0447     5      677.9213      687.1682    48495    1.36%x_ENSMUSP0000002 D     68     67     39
     69    71      682.1073   192      677.9213      687.1682    48533    1.36%x_ENSMUSP0000002 U     69     67     39
     70    72      682.0823   146      677.9213      687.1682    48586    1.36%x_ENSMUSP0000002 D     70     69     40
Elapsed time = 6397.96 sec. (4211860.52 ticks, tree = 5.39 MB, solutions = 6)
     71    73      682.1070   192      677.9213      687.1682    48588    1.36%x_ENSMUSP0000002 U     71     69     40
     72    74      682.0731   127      677.9213      687.1682    48730    1.36%x_ENSMUSP0000005 D     72     71     41
     73    75      681.9408     5      677.9213      687.1682    48833    1.36%x_ENSMUSP0000005 U     73     71     41
     74    76      682.0399   182      677.9213      687.1682    48934    1.36%x_ENSMUSP0000002 D     74     72     42
     75    77      681.8454     5      677.9213      687.1682    49181    1.36%x_ENSMUSP0000002 U     75     72     42
     76    78      682.0163   123      677.9213      687.1682    49320    1.36%z_ENSMUSP0000002 D     76     74     43
     77    79      682.0134    92      677.9213      687.1682    49335    1.36%x_ENSP0000038242 U     77     76     44
     78    80      681.0190     5      677.9213      687.1682    49528    1.36%x_ENSP0000038242 D     78     76     44
     79    81      681.4929   145      677.9213      687.1682    52470    1.36%x_ENSMUSP0000002 N     79     77     45
     80    82      681.6323    60      677.9213      687.1682    52855    1.36%x_ENSMUSP0000002 D     80     77     45
Elapsed time = 6854.06 sec. (4441351.36 ticks, tree = 5.74 MB, solutions = 6)
     81    83      681.4900   153      677.9213      687.1682    52900    1.36%x_ENSMUSP0000009 D     81     79     46
     82    84      681.4853   162      677.9213      687.1682    52995    1.36%x_ENSMUSP0000009 U     82     79     46
     83    85      681.4853   142      677.9213      687.1682    53031    1.36%x_ENSMUSP0000006 U     83     81     47
     84    86      680.2554     5      677.9213      687.1682    54177    1.36%x_ENSMUSP0000006 D     84     81     47
     85    87      681.4792   138      677.9213      687.1682    54219    1.36%x_ENSMUSP0000009 D     85     83     48
     86    88      681.4674   114      677.9213      687.1682    54306    1.36%x_ENSMUSP0000009 U     86     85     49
     87    89      681.3644   136      677.9213      687.1682    54776    1.36%x_ENSMUSP0000009 D     87     85     49
     88    90      681.3569   117      677.9213      687.1682    54855    1.36%x_ENSP0000016422 U     88     87     50
     89    91      680.6721    16      677.9213      687.1682    55183    1.36%x_ENSP0000016422 D     89     87     50
     90    92      681.3458   142      677.9213      687.1682    55379    1.36%x_ENSMUSP0000010 D     90     88     51
Elapsed time = 7231.22 sec. (4709568.12 ticks, tree = 6.04 MB, solutions = 6)
     91    93      680.1896    21      677.9213      687.1682    55908    1.36%x_ENSMUSP0000010 U     91     88     51
     92    92        cutoff            677.9213      687.1682    58914    1.36%mm_ENSMUSP000000 N     92     90     52
     93    91        cutoff            677.9213      687.1682    59590    1.36%mm_ENSMUSP000000 U     93     90     52
*    94+   90                          678.8028      687.1682    59692    1.23%
     94    92      687.1119     5      678.8028      687.1118    59692    1.22%z_ENSMUSP0000011 U     94      4      4
     95    93      687.1087   308      678.8028      687.1118    59757    1.22%x_ENSMUSP0000009 U     95     94      5
     96    94      687.1072   301      678.8028      687.1118    59811    1.22%x_ENSMUSP0000007 U     96     95      6
     97    95      687.1058     5      678.8028      687.1118    59818    1.22%x_ENSP0000033363 U     97     96      7
     98    96      686.6032   187      678.8028      687.1118    60286    1.22%x_ENSP0000033363 D     98     96      7
     99    97      687.1048     5      678.8028      687.1118    60293    1.22%z_ENSMUSP0000004 U     99     97      8
    101    99      687.0074     5      678.8028      687.1118    60534    1.22%z_ENSMUSP0000002 D    101     99      9
Elapsed time = 7604.41 sec. (4934023.06 ticks, tree = 4.73 MB, solutions = 7)
    103   101      686.7247    24      678.8028      687.1118    60938    1.22%x_ENSP0000034107 U    103    100     10
    105   103      687.0878    31      678.8028      687.1118    61015    1.22%x_ENSMUSP0000010 U    105    104     12
    107   105      685.6494    84      678.8028      687.1118    62348    1.22%x_ENSP0000025980 N    107    105     13
*   108+  104                          678.8450      687.1118    62384    1.22%
    109   107      686.7125    19      678.8450      687.1118    62808    1.22%x_ENSP0000016422 D    109    106     14
    111   109      687.0787    13      678.8450      687.1118    62897    1.22%x_ENSP0000022627 D    111    110     16
    112   110      686.9658     5      678.8450      687.1118    63168    1.22%x_ENSP0000022627 U    112    110     16
    114   112      686.6367    19      678.8450      687.1118    63663    1.22%x_ENSMUSP0000003 U    114    111     17
    116   114      686.5923     5      678.8450      687.1118    63750    1.22%x_ENSMUSP0000009 U    116    115     19
    117   115      686.5591     5      678.8450      687.1118    63888    1.22%x_ENSMUSP0000003 D    117    116     20
    118   116      686.4099     2      678.8450      687.1118    64148    1.22%x_ENSMUSP0000003 U    118    116     20
Elapsed time = 8052.95 sec. (5201297.37 ticks, tree = 5.30 MB, solutions = 8)
    120   118      686.3822     5      678.8450      687.1118    64202    1.22%x_ENSP0000034094 U    120    119     22
    121   119      685.4749     5      678.8450      687.1118    64900    1.22%x_ENSP0000034094 D    121    119     22
    122   120      685.5863   102      678.8450      687.1118    65790    1.22%x_ENSP0000021838 N    122    120     23
    124   122      685.5851    27      678.8450      687.1118    65803    1.22%x_ENSMUSP0000011 D    124    123     25
    126   124      685.5844     5      678.8450      687.1118    65820    1.22%mm_ENSMUSP000000 D    126    124     26
    128   126      685.5738    27      678.8450      687.1118    65940    1.22%x_ENSP0000025472 U    128    126     27
    130   128      685.5659    13      678.8450      687.1118    66000    1.22%x_ENSMUSP0000010 D    130    129     29
    132   130      685.0943     5      678.8450      687.1118    66399    1.22%x_ENSMUSP0000004 U    132    130     30
    134   132      685.5620     5      678.8450      687.1118    66428    1.22%x_ENSMUSP0000002 D    134    133     32
    136   134      685.5592    22      678.8450      687.1118    66544    1.22%x_ENSP0000036929 U    136    134     33
Elapsed time = 8503.92 sec. (5414732.62 ticks, tree = 5.90 MB, solutions = 8)
    138   136      684.1332     5      678.8450      687.1118    67517    1.22%z_ENSMUSP0000003 N    138    136     34
    139   137      685.2781    69      678.8450      687.1118    67643    1.22%x_ENSMUSP0000009 U    139    137     35
    140   138      683.2422     5      678.8450      687.1118    68168    1.22%x_ENSMUSP0000009 D    140    137     35
    141   139      685.0970    32      678.8450      687.1118    68373    1.22%x_ENSMUSP0000002 U    141    139     36
    143   141      685.0804     7      678.8450      687.1118    68410    1.22%x_ENSP0000029855 D    143    142     38
    144   142      684.2371    12      678.8450      687.1118    68625    1.22%x_ENSP0000029855 U    144    142     38
    146   144      685.0342    26      678.8450      687.1118    68735    1.22%z_ENSMUSP0000010 D    146    145     40
    147   145      684.8798     5      678.8450      687.1118    68893    1.22%z_ENSMUSP0000010 U    147    145     40
    149   147      684.9189    34      678.8450      687.1118    68978    1.22%x_ENSMUSP0000008 D    149    148     42
    151   149      684.8762    41      678.8450      687.1118    69079    1.22%x_ENSMUSP0000002 D    151    149     43
Elapsed time = 8844.38 sec. (5528983.10 ticks, tree = 6.38 MB, solutions = 8)
    153   151      684.8422    37      678.8450      687.1118    69219    1.22%x_ENSP0000024205 D    153    151     44
    155   153      684.8376    34      678.8450      687.1118    69275    1.22%x_ENSP0000023873 D    155    153     45
    156   154      682.6613    89      678.8450      687.1118    70990    1.22%x_ENSP0000023873 N    156    153     45
    157   155      684.3855    84      678.8450      687.1118    71326    1.22%x_ENSMUSP0000003 D    157    155     46
    158   156      684.0589     5      678.8450      687.1118    71508    1.22%x_ENSMUSP0000003 U    158    155     46
    160   158      684.0842     6      678.8450      687.1118    71632    1.22%x_ENSMUSP0000001 U    160    157     47
    161   159      683.9693     5      678.8450      687.1118    72020    1.22%x_ENSMUSP0000000 U    161    160     48
    163   161      683.9855     5      678.8450      687.1118    72196    1.22%x_ENSP0000026247 U    163    162     49
    164   162      683.9787     5      678.8450      687.1118    72244    1.22%x_ENSP0000026754 U    164    163     50
    166   164      683.9364     5      678.8450      687.1118    72439    1.22%z_ENSMUSP0000011 U    166    165     52
Elapsed time = 9334.13 sec. (5827286.48 ticks, tree = 6.89 MB, solutions = 8)
    167   165      683.4737     5      678.8450      687.1118    72648    1.22%z_ENSMUSP0000011 D    167    165     52
    169   167      683.9248    27      678.8450      687.1118    72727    1.22%x_ENSMUSP0000002 U    169    168     54
    170   168      683.9224     5      678.8450      687.1118    72749    1.22%x_ENSP0000036409 D    170    169     55
    171   169      681.1217     5      678.8450      687.1118    73108    1.22%x_ENSP0000036409 U    171    169     55
    173   171      683.9213     5      678.8450      687.1118    73119    1.22%x_ENSP0000021627 U    173    172     57
    174   172      682.6265    55      678.8450      687.1118    73982    1.22%x_ENSMUSP0000002 N    174    173     58
    176   174      681.9994     5      678.8450      687.1118    74599    1.22%x_ENSMUSP0000006 D    176    174     59
    178   176      682.1591     5      678.8450      687.1118    75143    1.22%x_ENSMUSP0000005 U    178    175     60
    180   178      682.5731    32      678.8450      687.1118    75236    1.22%x_ENSMUSP0000005 D    180    179     62
    181   179      682.4069    33      678.8450      687.1118    75371    1.22%x_ENSMUSP0000005 U    181    179     62
Elapsed time = 9931.56 sec. (6356114.40 ticks, tree = 7.44 MB, solutions = 8)
    182   180      682.5417    32      678.8450      687.1118    75532    1.22%x_ENSMUSP0000003 D    182    180     63
    183   181      682.3783     5      678.8450      687.1118    75841    1.22%x_ENSMUSP0000003 U    183    180     63
    185   183      682.1879    13      678.8450      687.1118    76080    1.22%x_ENSP0000022075 U    185    182     64
    187   185      682.3367     7      678.8450      687.1118    76266    1.22%x_ENSP0000024992 D    187    184     65
    188   186      682.0635     5      678.8450      687.1118    76446    1.22%x_ENSMUSP0000001 U    188    187     66
    189   187      681.9548     5      678.8450      687.1118    76847    1.22%x_ENSMUSP0000004 U    189    188     67
    191   189      680.9140     5      678.8450      687.1118    77673    1.22%z_ENSMUSP0000011 D    191    189     68
    192   190      681.9250    41      678.8450      687.1118    77940    1.22%x_ENSMUSP0000010 U    192    190     69
    193   191      680.2309    54      678.8450      687.1118    78995    1.22%x_ENSP0000000772 N    193    192     70
    194   190        cutoff            678.8450      687.1118    79515    1.22%x_ENSP0000000772 D    194    192     70
Elapsed time = 10513.36 sec. (6792217.87 ticks, tree = 7.81 MB, solutions = 8)
    196   192      678.9946     5      678.8450      687.1118    79724    1.22%x_ENSMUSP0000011 D    196    193     71
    198   194      680.1646    13      678.8450      687.1118    79841    1.22%x_ENSMUSP0000009 D    198    197     73
    199   195      679.7625     5      678.8450      687.1118    80127    1.22%x_ENSMUSP0000009 U    199    197     73
    201   197      680.1193     3      678.8450      687.1118    80214    1.22%z_ENSMUSP0000002 U    201    200     75
    203   199      680.1323    60      678.8450      687.1118    80277    1.22%x_ENSMUSP0000002 D    203    202     76
    204   200      678.8776     3      678.8450      687.1118    80427    1.22%x_ENSMUSP0000002 U    204    202     76
    206   202      680.1124    14      678.8450      687.1118    80479    1.22%x_ENSMUSP0000002 D    206    205     78
    207   203      679.0385     3      678.8450      687.1118    81006    1.22%x_ENSMUSP0000002 U    207    205     78
    209   205      680.1028    47      678.8450      687.1118    81034    1.22%x_ENSMUSP0000006 D    209    208     80
    211   207      680.0933    19      678.8450      687.1118    81046    1.22%x_ENSMUSP0000011 D    211    210     82
Elapsed time = 10788.01 sec. (6925875.25 ticks, tree = 8.40 MB, solutions = 8)
    212   208      679.8795    10      678.8450      687.1118    81249    1.22%x_ENSP0000034134 D    212    211     83
    213   209      680.0349    47      678.8450      687.1118    81426    1.22%x_ENSP0000034134 U    213    211     83
    215   211      680.0128    36      678.8450      687.1118    81521    1.22%x_ENSMUSP0000012 D    215    214     85
    216   211      679.0904   126      678.8450      687.1118    83585    1.22%mm_ENSP000002163 N    216    215     86
    217   211      679.0864   148      678.8450      687.1118    83617    1.22%x_ENSMUSP0000002 D    217    216     87
    218   211      679.0839   119      678.8450      687.1118    83638    1.22%x_ENSMUSP0000009 D    218    217     88
    219   212      679.0839   115      678.8450      687.1118    83676    1.22%x_ENSMUSP0000007 D    219    218     89
    221   214      679.0758   118      678.8450      687.1118    83763    1.22%z_ENSMUSP0000006 U    221    220     91

Lift and project cuts applied:  1
User cuts applied:  48211

Root node processing (before b&c):
  Real time             = 2100.56 sec. (610464.60 ticks)
Sequential b&c:
  Real time             = 9899.73 sec. (7397970.83 ticks)
                          ------------
Total (root+branch&cut) = 12000.29 sec. (8008435.44 ticks)
Solved in 12005.4s
	Command being timed: "timeout 12500s /home/hsoueidan/xheinz/build/xHeinz_git_user_cuts -n1 48h/mouse_MA_scores_0.01_corrected_ensp_induced.tsv -n2 48h/human_MA_scores_0.01_corrected_ensp_induced.tsv -e1 /home/hsoueidan/xheinz/data/Th17/STRING/mmu-no_UBC.txt -e2 /home/hsoueidan/xheinz/data/Th17/STRING/hsa-no_UBC_no_SUMO2.txt -t 12000 -rt 2000 -cog data/ensembl_cog_ALL.tsv -a 0.6"
	User time (seconds): 11728.49
	System time (seconds): 312.09
	Percent of CPU this job got: 100%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:20:40
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 51118704
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 0
	Minor (reclaiming a frame) page faults: 7664741
	Voluntary context switches: 355
	Involuntary context switches: 13196
	Swaps: 0
	File system inputs: 0
	File system outputs: 0
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
